42.4502,-76.4887
42.450199000000005,-76.488698
42.45019800000001,-76.488696
42.45019700000001,-76.48869400000001
42.45019600000001,-76.48869200000001
42.450195000000015,-76.48869000000002
42.45019400000002,-76.48868800000002
42.45019300000002,-76.48868600000003
42.45019200000002,-76.48868400000003
42.450191000000025,-76.48868200000004
42.45019000000003,-76.48868000000004
42.45018900000003,-76.48867800000005
42.45018800000003,-76.48867600000005
42.450187000000035,-76.48867400000006
42.45018600000004,-76.48867200000007
42.45018500000004,-76.48867000000007
42.45018400000004,-76.48866800000008
42.450183000000045,-76.48866600000008
42.45018200000005,-76.48866400000009
42.45018100000005,-76.48866200000009
42.45018000000005,-76.4886600000001
42.450179000000055,-76.4886580000001
42.45017800000006,-76.4886560000001
42.45017700000006,-76.48865400000011
42.45017600000006,-76.48865200000012
42.450175000000065,-76.48865000000012
42.45017400000007,-76.48864800000013
42.45017300000007,-76.48864600000013
42.45017200000007,-76.48864400000014
42.450171000000076,-76.48864200000014
42.45017000000008,-76.48864000000015
42.45016900000008,-76.48863800000015
42.45016800000008,-76.48863600000016
42.450167000000086,-76.48863400000016
42.45016600000009,-76.48863200000017
42.45016500000009,-76.48863000000017
42.45016400000009,-76.48862800000018
42.450163000000096,-76.48862600000018
42.4501620000001,-76.48862400000019
42.4501610000001,-76.48862200000019
42.4501600000001,-76.4886200000002
42.450159000000106,-76.4886180000002
42.45015800000011,-76.4886160000002
42.45015700000011,-76.48861400000021
42.45015600000011,-76.48861200000022
42.450155000000116,-76.48861000000022
42.45015400000012,-76.48860800000023
42.45015300000012,-76.48860600000023
42.450152000000124,-76.48860400000024
42.450151000000126,-76.48860200000024
42.45015000000013,-76.48860000000025
42.45014900000013,-76.48859800000025
42.450148000000134,-76.48859600000026
42.450147000000136,-76.48859400000026
42.45014600000014,-76.48859200000027
42.45014500000014,-76.48859000000027
42.450144000000144,-76.48858800000028
42.450143000000146,-76.48858600000028
42.45014200000015,-76.48858400000029
42.45014100000015,-76.48858200000029
42.450140000000154,-76.4885800000003
42.450139000000156,-76.4885780000003
42.45013800000016,-76.48857600000031
42.45013700000016,-76.48857400000031
42.450136000000164,-76.48857200000032
42.45013500000017,-76.48857000000032
42.45013400000017,-76.48856800000033
42.45013300000017,-76.48856600000033
42.450132000000174,-76.48856400000034
42.45013100000018,-76.48856200000034
42.45013000000018,-76.48856000000035
42.45012900000018,-76.48855800000035
42.450128000000184,-76.48855600000036
42.45012700000019,-76.48855400000036
42.45012600000019,-76.48855200000037
42.45012500000019,-76.48855000000037
42.450124000000194,-76.48854800000038
42.4501230000002,-76.48854600000038
42.4501220000002,-76.48854400000039
42.4501210000002,-76.4885420000004
42.450120000000204,-76.4885400000004
42.45011900000021,-76.4885380000004
42.45011800000021,-76.48853600000041
42.45011700000021,-76.48853400000041
42.450116000000214,-76.48853200000042
42.45011500000022,-76.48853000000042
42.45011400000022,-76.48852800000043
42.45011300000022,-76.48852600000043
42.450112000000225,-76.48852400000044
42.45011100000023,-76.48852200000044
42.45011000000023,-76.48852000000045
42.45010900000023,-76.48851800000045
42.450108000000235,-76.48851600000046
42.45010700000024,-76.48851400000046
42.45010600000024,-76.48851200000047
42.45010500000024,-76.48851000000047
42.450104000000245,-76.48850800000048
42.45010300000025,-76.48850600000048
42.45010200000025,-76.48850400000049
42.45010100000025,-76.4885020000005
42.450100000000255,-76.4885000000005
42.45009900000026,-76.4884980000005
42.45009800000026,-76.48849600000051
42.45009700000026,-76.48849400000051
42.450096000000265,-76.48849200000052
42.45009500000027,-76.48849000000052
42.45009400000027,-76.48848800000053
42.45009300000027,-76.48848600000053
42.450092000000275,-76.48848400000054
42.45009100000028,-76.48848200000054
42.45009000000028,-76.48848000000055
42.45008900000028,-76.48847800000055
42.450088000000285,-76.48847600000056
42.45008700000029,-76.48847400000056
42.45008600000029,-76.48847200000057
42.45008500000029,-76.48847000000058
42.450084000000295,-76.48846800000058
42.4500830000003,-76.48846600000059
42.4500820000003,-76.48846400000059
42.4500810000003,-76.4884620000006
42.450080000000305,-76.4884600000006
42.45007900000031,-76.4884580000006
42.45007800000031,-76.48845600000061
42.45007700000031,-76.48845400000062
42.450076000000315,-76.48845200000062
42.45007500000032,-76.48845000000063
42.45007400000032,-76.48844800000063
42.45007300000032,-76.48844600000064
42.450072000000326,-76.48844400000064
42.45007100000033,-76.48844200000065
42.45007000000033,-76.48844000000065
42.45006900000033,-76.48843800000066
42.450068000000336,-76.48843600000066
42.45006700000034,-76.48843400000067
42.45006600000034,-76.48843200000067
42.45006500000034,-76.48843000000068
42.450064000000346,-76.48842800000068
42.45006300000035,-76.48842600000069
42.45006200000035,-76.48842400000069
42.45006100000035,-76.4884220000007
42.450060000000356,-76.4884200000007
42.45005900000036,-76.4884180000007
42.45005800000036,-76.48841600000071
42.45005700000036,-76.48841400000072
42.450056000000366,-76.48841200000072
42.45005500000037,-76.48841000000073
42.45005400000037,-76.48840800000073
42.45005300000037,-76.48840600000074
42.450052000000376,-76.48840400000074
42.45005100000038,-76.48840200000075
42.45005000000038,-76.48840000000075
42.450049000000384,-76.48839800000076
42.450048000000386,-76.48839600000076
42.45004700000039,-76.48839400000077
42.45004600000039,-76.48839200000077
42.450045000000394,-76.48839000000078
42.450044000000396,-76.48838800000078
42.4500430000004,-76.48838600000079
42.4500420000004,-76.48838400000079
42.450041000000404,-76.4883820000008
42.450040000000406,-76.4883800000008
42.45003900000041,-76.48837800000081
42.45003800000041,-76.48837600000081
42.450037000000414,-76.48837400000082
